ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods,class
13,0,0.001306,3,0,0,0.240665,0,1.06,0,5.51058,0,0,0,0,0,0,122,0,0,0.182549,0,0,1.01,16,503,0,28,1,6,0,0,378,0,252,0.000676,0,0.001977,2.02,0,21,2.02,22,0,22,0,0,0,2.07,0.030961,1.01,3,0.005938,0.001486,0.002544,7,13,0.005788,2.11,0.08743,0,buggy
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,4,9,0,2,1,0,0,0,1,0,8,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,2,0,0,0,0,clean
0,0,0.00805,6,2.02,2.03,0.203845,0,2.15,0,9.9193,0.000999,0,0,16,0,0,11,0,0,0.23388,0,0,1.01,6,33,0,3,1,15,0,0,3,0,18,0.001262,0.001529,0.001182,3.03,0,21,0,32,0,0,0,0,0,5.18,0.014446,1.01,6,0.003051,0.001486,0,7,3,0.012586,1.02,0.002074,0,clean
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,6,0,2,1,0,0,0,1,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2,0,0,0,0,clean
0,0,0,2,1.01,1.01,0.056529,0,0,0,6.45874,0,0,0,22,0,0,0,0,0,0.184811,0,0.002083,0,0,0,3,0,2,0,0,0,0,1.03,0,0,0.001279,0,0,0,0,0,23,0,1,0,0,0,0,0.022565,1.02,2,0,0.001612,0,12,0,0,0,0.05681,0,clean
8,0.017453,0.005894,17,0,5.08,0.97837,0.003439,3.04,0.002274,26.2611,0,7.08,12.24,0,0,0,195,0.011766,5.08,0.721127,0,0.007031,20.25,21,513,1,45,2,5,0,1.01,990,2.03,322,0.031351,0.004235,0.033236,9.14,21.1,22,22.85,21,0,18,2,3.04,0.000559,10.15,0.078929,3.07,18,0.015211,0.005193,0.034681,16,4,0.017725,23.29,0.170939,0.019785,buggy
0,0.000708,0,4,0,0,0.052113,0,0,0,8.38997,0,0,1.01,0,0,0,28,0,0,0.228558,0,0,1.02,3,95,0,9,1,2,0,0,36,0,57,0.000794,0,0.001602,1.01,1.08,5,1.01,2,0,2,0,0,0,1.01,0.025207,1.01,4,0.008318,0.001486,0.000727,9,3,0.008008,2.11,0.06042,0.00086,buggy
0,0,0,2,0,0,0.022188,0,0,0,2.99956,0,0,0,0,0,0,7,0,0,0.077213,0,0,0,2,28,0,4,1,4,0,0,6,0,8,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0.006202,1.01,2,0,0.001486,0,7,4,0,0,0.003079,0,clean
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,10,0,2,1,1,0,0,1,0,6,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,8,2,0,0,0,0,buggy
0,0.000708,0.006753,1,0,1.04,0.029826,0.000876,5.06,0.000739,6.91692,0,0,1.02,0,0,0,34,0,1.03,0.220354,0,0,2.04,4,81,0,8,1,11,0,0,28,0,39,0.001394,0.000759,0.00923,0,1.13,15,2.06,6,0,5,0,1.02,0,5.06,0.037388,1.01,1,0,0.001486,0.001492,7,8,0.007477,3.2,0.118994,0.00086,buggy
0,0.000573,0,0,1.01,1.01,0.019633,0.000359,0,0,3.0823,0.00026,0,1.03,1,0,0,1,0,0,0.069144,0,0,1.03,0,4,0,1,2,1,0,0,0,0,1,0.00062,0.000448,0.000605,0,1.06,1,1.03,1,0,0,0,1.03,0,0,0.003572,3.05,0,0,0.002302,0.000635,12,1,0,1.1,0.000061,0.000668,clean
1,0,0,1,0,0,0.030161,0,0,0,1.11258,0,0,0,0,0,0,3,0,0,0.037395,0,0,0,6,15,0,3,1,0,0,0,3,0,14,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.005682,0,1,0,0,0,9,2,0,0,0.017351,0,clean
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,6,0,2,1,0,0,0,1,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2,0,0,0,0,clean
0,0,0.005368,4,0,0,0.137283,0,4.04,0,5.08544,0,0,0,0,0,1,60,0,0,0.127419,0,0,1.03,18,252,1,33,1,19,0,0,528,0,114,0.000922,0,0.003153,4.04,0,34,2.02,14,0,14,2,0,0,5.05,0.009684,0,4,0.00927,0,0.003672,32,32,0.01225,2.09,0.006806,0,buggy
0,0,0,1,0,0,0.013068,0,0,0,1.5526,0,0,0,0,0,0,13,0,0,0.037473,0,0,0,2,49,0,8,1,1,0,0,28,0,21,0,0,0,0,0,2,0,5,0,5,0,0,0,0,0.002465,0,1,0,0,0,12,7,0,0,0.000316,0,clean
1,0,0.006744,2,0,0,0.033341,0,1.01,0,1.00337,0,0,0,1,0,0,33,0,0,0.059163,0,0,0,6,86,0,14,1,7,0,0,91,0,43,0,0,0,0,0,13,0,6,0,4,0,0,0,1.01,0.018425,0,2,0,0,0,14,8,0.007516,0,0.064115,0,clean
1,0,0,1,0,0,0.030216,0,0,0,2.23731,0,0,0,0,0,0,17,0,0,0.053999,0,0,0,7,68,0,11,1,0,0,0,55,0,22,0,0,0,1.01,0,7,0,2,0,2,0,0,0,1.01,0.003552,0,1,0.002039,0,0,17,10,0.001769,0,0.000455,0,buggy
1,0.007169,0.007987,6,0,2.06,0.189308,0.007725,1.02,0.019631,4.27896,0,0,1.03,0,0,0,26,0,2.04,0.22498,0,0,2.07,15,77,0,7,2,3,0,0,21,0,36,0.012294,0.018749,0.019898,1.08,1.15,17,2.16,18,0,14,0,2.04,0,1.09,0.062831,1.01,6,0.008318,0.001026,0.011875,11,5,0.008008,3.29,0.215324,0.007667,clean
0,0.000708,0.005087,2,0,1.02,0.050055,0.000876,3.03,0.000739,4.23984,0,0,1.04,0,5,0,13,0,1.02,0.137633,2.02,0,3.06,4,36,0,10,2,11,0.005831,0,45,0,15,0.014538,0.000759,0.014214,3.05,1.46,14,3.1,4,0,4,0,1.08,0,4.05,0.023347,2.03,2,0.01388,0.002338,0.014779,20,6,0.017712,3.15,0.083149,0.00086,buggy
0,0,0.01214,0,0,0,0.004036,0,5.22,0,1.27192,0,0,0,0,0,0,8,0,0,0.031256,0,0,0,4,24,0,4,1,18,0,0,6,0,17,0,0,0,0,0,22,0,2,0,2,0,0,0,5.22,0.002174,1.01,1,0,0.001486,0,7,4,0.013314,0,0.000405,0,clean
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,clean
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,0,0,clean
2,0.000432,0,8,1.05,0,0.08081,0,0,0.000864,9.10093,0.001024,1.01,1.01,0,0,0,42,0.000391,1.05,0.208031,0,0,4.09,7,148,0,9,1,2,0,0,36,0,60,0.002777,0,0.00277,0,1.08,9,3.11,6,0,6,0,0,0,0,0.01148,3.04,8,0,0.003319,0.002142,19,4,0,4.18,0.000415,0.0005,clean
0,0,0,2,0,0,0.015772,0,0,0,4.83075,0,0,0,0,0,0,18,0,0,0.116694,0,0,0,3,71,2,10,1,2,0,0,45,0,23,0,0,0.00077,0,0,5,0,3,0,0,0,0,0,0,0.007722,1.01,2,0,0.001486,0,13,10,0,1.01,0.001198,0,clean
1,0.001684,0.001632,9,3.05,3.05,0.253672,0.001737,2.02,0.001345,12.3019,0.001024,1.01,3.04,2,0,0,48,0.000672,2.06,0.308872,0,0,8.44,13,182,0,11,1,4,0,0,55,0,68,0.005083,0.00184,0.005271,4.06,3.34,16,8.55,11,0,9,0,3.05,0,5.06,0.027427,2.03,9,0.002631,0.002067,0.00554,18,6,0.003723,9.44,0.055303,0.002075,clean
2,0.001051,0,4,0,1.01,0.102111,0.001096,0,0.000918,7.43856,0,0,1.01,0,0,0,30,0,1.01,0.229765,0,0,3.07,12,100,0,7,1,1,0,0,21,0,45,0.008411,0.001279,0.009542,3.04,1.06,13,3.13,8,0,8,1,1.01,0,3.04,0.032853,1.01,6,0.00678,0.001486,0.008372,9,5,0.007115,4.22,0.092243,0.001109,clean
0,0,0,1,0,0,0.022196,0,0,0,2.23731,0,0,0,0,0,0,18,0,0,0.053999,0,0,0,17,89,0,4,1,1,0,0,6,0,59,0,0,0,0,0,17,0,3,0,3,0,0,0,0,0.003552,0,1,0,0,0,10,4,0,0,0.000455,0,clean
3,0,0,3,0,1.01,0.157973,0,0,0.000628,6.44925,0,0,0,0,0,0,22,0,1.01,0.156537,0,0,0,7,77,0,10,1,1,0,0,45,0,29,0,0.000627,0.000831,0,0,7,0,9,0,6,0,0,0,0,0.010857,2.05,3,0,0.002379,0,33,5,0,1.08,0.00528,0,buggy
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,6,0,2,1,0,0,0,1,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2,0,0,0,0,clean
0,0,0.001484,1,0,0,0.008932,0,2.02,0,3.66738,0,0,0,0,4,0,5,0,0,0.084597,2.02,0,0,0,14,0,4,1,7,0.005831,0,6,0,4,0,0,0,0,0,7,0,2,0,2,0,0,0,2.02,0.004853,2.02,1,0,0.001889,0,10,2,0.001878,0,0.000408,0,buggy
0,0,0,0,0,0,0.023337,0,0,0,3.36934,0,0,0,0,0,0,2,0,0,0.079924,0,0,0,0,6,0,2,1,1,0,0,1,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.005041,1.01,0,0,0.001486,0,8,2,0,0,0.000804,0,clean
0,0,0.001413,0,0,0,0.023337,0,2.02,0,3.36934,0,0,0,1,0,0,9,0,0,0.079924,0,0,0,3,30,0,4,1,1,0,0,6,0,14,0,0,0,1.01,0,4,0,2,0,1,0,0,0,3.03,0.005041,3.04,0,0.00107,0.003319,0,19,4,0.002625,0,0.000804,0,clean
2,0.000782,0,3,1.01,0,0.159463,0.000219,0,0.000396,6.88373,0.000276,2.02,2.03,0,0,0,10,0.000911,1.01,0.160984,0,0,2.06,6,59,0,3,1,0,0,0,3,0,20,0.000765,0,0.001014,2.03,2.07,6,2.11,1,0,1,0,1.03,0,2.03,0.009718,2.04,3,0.001051,0.001702,0.001337,7,1,0.001186,2.49,0.001616,0.001047,buggy
0,0.001601,0.0163,6,0,1.01,0.242556,0.002044,5.06,0.001852,3.66794,0,0,2.03,0,0,1,30,0,1.01,0.133375,0,0,3.11,10,155,0,12,1,9,0,0,66,0,83,0.011823,0.002262,0.012005,3.03,2.3,19,3.29,7,0,7,1,2.03,0,5.07,0.024065,0,6,0.011515,0,0.011429,7,12,0.012163,3.53,0.082399,0.00253,buggy
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,clean
0,0.000329,0,5,0,1.01,0.078387,0,0,0.000783,6.22082,0,0,1.01,0,0,0,15,0,1.01,0.171417,0,0,3.04,0,52,19,6,1,1,0,0,15,4.05,25,0.006416,0.00076,0.007735,0,1.05,1,3.07,4,0,4,0,1.01,0,0,0.017956,2.02,6,0,0.001827,0.006452,11,6,0,5.12,0.038027,0.000543,buggy
2,0.00114,0,1,0,1.01,0.003835,0,0,0,1.56389,0,2.02,2.02,0,0,0,16,0,1.01,0.034973,0,0,2.02,4,70,0,6,1,2,0,0,15,0,16,0.002564,0.001549,0.002602,1.01,2.1,5,2.04,4,0,4,0,0,0,1.01,0.001787,3.04,1,0.004607,0.002877,0.002897,27,1,0.004539,2.14,0.000027,0.001213,clean
11,0.019623,0.01042,44,1.01,7.15,1.00321,0.015215,5.06,0.007928,30.7015,0.000516,4.07,12.31,1,2,4,211,0.009398,7.14,0.824092,0,0,22.35,32,705,0,64,1,11,0,0,2016,0,385,0.034523,0.007228,0.037732,15.28,26.88,38,23.43,24,1,22,8,9.19,0,16.28,0.082261,9.16,46,0.025798,0.012275,0.034591,44,39,0.027246,29.94,0.156827,0.021427,buggy
0,0,0,2,0,0,0.025222,0,0,0,2.7276,0,0,0,0,0,1,1,0,0,0.066461,0,0,0,4,7,0,1,1,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0.004504,0,2,0,0,0,8,1,0,0,0.000717,0,clean
2,0.014418,0.000789,22,0,7.16,0.427406,0.011734,2.03,0.00333,21.7572,0,3.04,8.39,0,0,2,147,0.002268,5.13,0.579346,0,0,12.92,17,425,0,75,2,9,0,1.01,2775,0,180,0.01511,0.004055,0.023862,6.17,29.45,24,15.46,26,0,11,4,7.21,0.00022,8.17,0.058311,7.21,24,0.019565,0.012282,0.024088,48,35,0.02116,17.82,0.123561,0.015859,buggy
5,0.002363,0.0009,7,0,4.33,0.995158,0.000876,1.01,0.003734,13.805,0,3.05,4.08,0,0,0,59,0.001833,6.23,0.354113,0,0,12.69,11,246,0,12,1,1,0,0,66,0,78,0.008795,0.002853,0.00946,4.14,4.6,11,6.73,30,0,19,1,1.01,0,4.14,0.03217,4.23,7,0.002666,0.003376,0.004642,33,5,0.002794,15.7,0.059298,0.002749,buggy
2,0.000186,0,2,0,1.02,0.142542,0.000303,1.01,0.000535,5.27095,0,0,1.01,0,0,0,30,0,1.02,0.136117,0,0,2.08,6,78,0,10,1,2,0,0,45,0,37,0.001391,0.000514,0.001392,0,1.09,8,2.11,2,0,2,1,1.01,0,1.01,0.011396,0,3,0,0,0.001406,13,8,0.000472,2.22,0.011454,0.000295,buggy
1,0,0.006744,3,0,0,0.037782,0,1.01,0,1.38948,0,0,0,1,0,0,52,0,0,0.086965,0,0.014114,1.07,10,124,31,20,2,4,0,0,190,1.01,67,0.005434,0,0.005104,0,0,12,1.07,3,0,2,0,0,0,1.01,0.028078,0,3,0,0,0.004012,27,14,0.007516,1.09,0.092719,0,clean
8,0,0,4,0,1.01,0.38182,0,0,0.002002,2.95723,0,0,0,0,0,0,42,0,1.01,0.178434,0,0,2.11,9,177,0,16,2,3,0,0,120,0,101,0.003891,0.001932,0.016911,1.02,0,11,2.2,5,0,5,1,0,0,1.02,0.051926,0,4,0,0,0.013302,16,6,0,3.34,0.15454,0,clean
0,0.000946,0,3,0,1.02,0.119214,0.000965,0,0.000672,4.60695,0,0,1.04,0,0,0,11,0,1.02,0.112732,0,0.000966,1.04,4,33,2,4,2,1,0,0,6,1.01,22,0.000954,0.000581,0.00101,0,1.22,5,1.13,1,0,1,0,1.04,0,0,0.007888,13.4,3,0,0.019677,0.000865,97,4,0,1.14,0.002576,0.000859,buggy
2,0,0.002331,2,0,1.01,0.201274,0,4.05,0.000599,7.2789,0,0,0,0,0,0,46,0,1.01,0.168955,0,0,1.08,4,186,0,9,1,4,0,0,36,0,51,0.000249,0.000589,0.000473,2.02,0,8,1.07,2,0,2,0,0,0,6.07,0.009963,2.09,2,0.001725,0.001734,0.000803,7,7,0.004652,1.21,0.001576,0,buggy
0,0,0,1,0,0,0.010707,0,0,0,1.5526,0,0,0,0,0,0,4,0,0,0.037473,0,0,0,4,21,0,4,1,1,0,0,6,0,10,0,0,0,0,0,4,0,2,0,2,0,0,0,0,0.002465,0,1,0,0,0,10,4,0,0,0.000316,0,clean
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,clean
0,0,0,4,0,0,0.270869,0,0,0,7.8367,0,0,0,0,0,1,10,0,0,0.262245,0,0,1.02,7,45,1,7,2,1,0,0,21,0,24,0.00241,0,0.002354,1.02,0,7,1.06,2,0,0,1,0,0,1.02,0.044914,0,4,0.002,0,0.00251,15,6,0.002427,1.11,0.134582,0,buggy
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,18,0,5,1,5,0,0,10,0,5,0,0,0,0,0,5,0,6,0,4,0,0,0,0,0,0,1,0,0,0,7,5,0,0,0,0,clean
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,6,0,2,1,0,0,0,1,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2,0,0,0,0,clean
0,0,0,1,1.01,1.01,0.026434,0,0,0,2.80848,0,0,0,0,0,0,1,0,0,0.068515,0,0,0,1,3,0,2,1,1,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.004675,1.01,1,0,0.001486,0,8,2,0,0,0.000873,0,clean
0,0,0,3,0,0,0.075414,0,0,0,5.00534,0,0,0,0,0,0,14,0,0,0.125917,0,0,1.01,5,62,3,7,2,1,0,0,21,0,29,0.001387,0,0.001321,1.01,0,6,1.02,0,0,0,0,0,0,1.01,0.009517,1.01,3,0.002039,0.003052,0.00135,20,7,0.001769,1.14,0.004293,0,clean
0,0,0,4,0,1.02,0.231255,0,0,0,7.7601,0,0,0,0,0,1,38,0,1.02,0.206167,0,0,2.05,11,120,0,20,2,1,0,0,190,0,54,0.000378,0,0.00297,2.03,0,12,2.04,6,0,2,1,0,0,2.03,0.019181,1.01,4,0.002812,0.000654,0.001941,42,17,0.002744,3.08,0.027731,0,clean
0,0.001453,0.010607,16,2.02,1.04,0.243089,0.00137,4.08,0.001414,17.541,0.000918,1.02,2.07,0,0,1,52,0.000791,2.05,0.472579,0,0,9.27,17,159,0,18,1,11,0,0,153,0,73,0.01553,0.000759,0.016342,6.08,3.34,25,7.55,5,0,5,1,2.13,0,7.12,0.048429,2.04,16,0.015222,0.002338,0.012688,12,7,0.015788,9.68,0.100283,0.001833,buggy
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,clean
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,1,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,clean
2,0,0,4,0,0,0.163109,0,0,0,6.60072,0,0,0,0,0,0,22,0,0,0.179821,0,0,2.03,9,79,0,7,1,1,0,0,21,0,31,0.001732,0,0.002341,1.01,0,10,1.01,6,0,0,1,0,0,1.01,0.020596,1.01,4,0.001148,0.001486,0.00066,11,5,0.001087,3.14,0.055432,0,clean
0,0,0,1,0,0,0.03861,0,0,0,4.6384,0,0,0,0,0,0,3,0,0,0.139325,0,0,0,0,10,1,3,2,2,0,0,3,0,3,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0.019227,0,1,0,0,0,17,3,0,0,0.055862,0,clean
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,clean
0,0,0,0,0,0,0.004036,0,0,0,1.27192,0,0,0,0,0,0,3,0,0,0.031256,0,0,0,3,11,0,2,1,1,0,0,1,0,5,0,0,0,0,0,3,0,2,0,2,0,0,0,0,0.002174,0,1,0,0,0,8,2,0,0,0.000405,0,clean
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,1,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,clean
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,clean
1,0,0,1,0,0,0.052387,0,0,0,3.61726,0,0,0,0,0,0,23,0,0,0.111739,0,0,0,10,173,0,12,1,1,0,0,66,0,121,0,0,0.002018,1.01,0,10,0,14,0,14,0,0,0,1.01,0.014914,0,2,0.004607,0,0,16,1,0.004539,1.04,0.041507,0,clean
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,27,0,2,1,2,0,0,1,0,18,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,clean
2,0.004633,0.018031,27,2.02,2.02,0.727254,0.00306,11.14,0,30.3698,0.000516,0,7.17,0,2,2,142,0,0,0.88573,0,0.004312,12.8,31,712,9,63,1,32,0,0,1953,2.03,295,0.016286,0.001116,0.029488,9.12,17.66,57,19.4,7,0,0,4,5.11,0,16.21,0.11462,4.05,28,0.011596,0.004215,0.018394,30,27,0.02518,23.19,0.267032,0.004671,buggy
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,15,0,2,1,0,0,0,1,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2,0,0,0,0,clean
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,6,0,2,1,0,0,0,1,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2,0,0,0,0,clean
